PE,SAO BENTO DO UNA,50.00
PE,JATOBA,112.00
PE,GOIANA,90.00
PE,SAO JOSE DA COROA GRANDE,167.00
PI,CRISTINO CASTRO,134.00
PI,TERESINA,90.00
PI,SIMOES,112.00
PI,CALDEIRAO GRANDE DO PIAUI,66.00
PI,PIRIPIRI,90.00
PR,ASSIS CHATEAUBRIAND,22.00
PR,CURITIBA,134.00
PR,LARANJAL,90.00
PR,FIGUEIRA,22.00
PR,CURITIBA,134.00
PR,GUARAPUAVA,90.00
PR,ARARUNA,55.00
PR,BOA VISTA DA APARECIDA,44.00
PR,ASSIS CHATEAUBRIAND,112.00
PR,NOVA LONDRINA,134.00
PR,RIO BRANCO DO SUL,123.00
PR,NOVA SANTA ROSA,44.00
PR,GUARAPUAVA,90.00
PR,CASCAVEL,134.00
PR,CURITIBA,66.00
PR,GUARAPUAVA,112.00
PR,CURITIBA,134.00
PR,CURITIBA,134.00
PR,FOZ DO IGUACU,90.00
PR,RIBEIRAO DO PINHAL,90.00
PR,FOZ DO IGUACU,134.00
PR,JARDIM ALEGRE,44.00
PR,CURITIBA,68.00
PR,TAPEJARA,90.00
PR,LUNARDELLI,90.00
PR,PONTA GROSSA,90.00
PR,CURITIBA,66.00
PR,CURITIBA,90.00
PR,CURITIBA,112.00
PR,FIGUEIRA,90.00
PR,IRATI,112.00
PR,PLANALTINA DO PARANA,90.00
PR,CURITIBA,44.00
PR,FAZENDA RIO GRANDE,134.00
PR,ADRIANOPOLIS,66.00
PR,GUARATUBA,44.00
PR,CURITIBA,68.00
PR,KALORE,90.00
PR,CURITIBA,44.00
PR,SAO JOSE DAS PALMEIRAS,44.00
PR,CAMPINA GRANDE DO SUL,112.00
PR,IRATI,112.00
PR,JANIOPOLIS,68.00
PR,CURITIBA,90.00
PR,PRUDENTOPOLIS,68.00
PR,PRUDENTOPOLIS,22.00
PR,PARANAGUA,66.00
PR,LARANJAL,90.00
PR,GUARAPUAVA,90.00
PR,ARAUCARIA,134.00
PR,CURITIBA,112.00
RJ,RIO DE JANEIRO,68.00
RJ,TANGUA,123.00
RJ,ITAPERUNA,44.00
RJ,TANGUA,90.00
RJ,DUQUE DE CAXIAS,90.00
RJ,DUQUE DE CAXIAS,90.00
RJ,CONCEICAO DE MACABU,167.00
RJ,SAO FIDELIS,44.00
RJ,DUQUE DE CAXIAS,90.00
RJ,RIO DE JANEIRO,66.00
RJ,DUQUE DE CAXIAS,112.00
RJ,RIO DE JANEIRO,90.00
RJ,RIO DE JANEIRO,90.00
RJ,SAO JOAO DE MERITI,167.00
RJ,SAO FRANCISCO DE ITABAPOANA,90.00
RJ,VARRE-SAI,112.00
RJ,GUAPIMIRIM,90.00
RJ,SAO GONCALO,55.00
RJ,RIO DE JANEIRO,112.00
RN,MOSSORO,22.00
RN,PUREZA,90.00
RN,NATAL,134.00
RN,BARAUNA,44.00
RN,JANDAIRA,50.00
RN,TENENTE LAURENTINO CRUZ,134.00
RN,MOSSORO,22.00
RN,PARNAMIRIM,90.00
RN,LAJES PINTADAS,68.00
RN,IELMO MARINHO,134.00
RN,PARNAMIRIM,44.00
RN,SAO PAULO DO POTENGI,112.00
RN,MOSSORO,22.00
RN,NATAL,90.00
RN,SERRA CAIADA,22.00
RN,PARNAMIRIM,22.00
RN,BOA SAUDE,50.00
RN,SAO MIGUEL,50.00
RN,PARNAMIRIM,22.00
RN,PARNAMIRIM,134.00
RN,UMARIZAL,50.00
RN,JARDIM DO SERIDO,68.00
RN,MOSSORO,90.00
RN,NATAL,134.00
RN,JUNDIA,112.00
RN,CAICO,68.00
RN,TIBAU,68.00
RN,MOSSORO,44.00
RN,NATAL,44.00
RN,PARNAMIRIM,22.00
RN,NATAL,112.00
RN,PATU,50.00
RO,ESPIGAO D'OESTE,101.00
RO,OURO PRETO DO OESTE,44.00
RO,PIMENTA BUENO,90.00
RO,ARIQUEMES,90.00
RO,ARIQUEMES,66.00
RO,ARIQUEMES,90.00
RO,ARIQUEMES,66.00
RO,ARIQUEMES,134.00
RO,ARIQUEMES,167.00
RO,PIMENTA BUENO,90.00
RO,ARIQUEMES,90.00
RO,PIMENTA BUENO,90.00
RO,ARIQUEMES,22.00
RO,OURO PRETO DO OESTE,44.00
RO,ARIQUEMES,90.00
RO,PORTO VELHO,134.00
RR,BOA VISTA,22.00
RR,BOA VISTA,77.00
RR,BOA VISTA,101.00
RR,BOA VISTA,68.00
RR,BOA VISTA,112.00
RR,BOA VISTA,90.00
RR,BOA VISTA,44.00
RS,PAROBE,90.00
RS,PORTO ALEGRE,134.00
RS,PASSO FUNDO,134.00
RS,PORTO ALEGRE,134.00
RS,VISTA GAUCHA,90.00
RS,ERECHIM,134.00
SC,ICARA,22.00
SC,XANXERE,44.00
SC,TRES BARRAS,112.00
SC,MIRIM DOCE,44.00
SC,XAXIM,44.00
SC,TIMBE DO SUL,66.00
SC,BRACO DO NORTE,44.00
SC,SOMBRIO,66.00
SC,ITAJAI,66.00
SC,UNIAO DO OESTE,90.00
SC,AGUAS DE CHAPECO,44.00
SC,PINHALZINHO,112.00
SC,LAGES,90.00
SC,JARAGUA DO SUL,44.00
SC,ICARA,22.00
SC,SAO JOSE,77.00
SC,ICARA,112.00
SC,ICARA,112.00
SC,CANOINHAS,66.00
SC,UNIAO DO OESTE,112.00
SC,SAO DOMINGOS,99.00
SE,CARIRA,123.00
SE,BOQUIM,90.00
SE,MURIBECA,134.00
SE,SAO CRISTOVAO,99.00
SE,PACATUBA,90.00
SE,ITAPORANGA D'AJUDA,90.00
SE,NOSSA SENHORA DO SOCORRO,101.00
SP,TAQUARITINGA,112.00
SP,ITAPIRA,66.00
SP,SAO JOSE DOS CAMPOS,68.00
SP,SALESOPOLIS,44.00
SP,RIBEIRAO PRETO,44.00
SP,SAO PAULO,68.00
SP,ALVARES FLORENCE,112.00
SP,ASSIS,134.00
SP,SAO PAULO,134.00
SP,AMERICANA,90.00
SP,SAO PAULO,44.00
SP,OSASCO,68.00
SP,SAO PAULO,90.00
SP,TAQUARITINGA,112.00
SP,SAO PAULO,90.00
SP,ITIRAPINA,112.00
SP,FRANCA,66.00
SP,SAO PAULO,66.00
SP,RIBEIRAO PRETO,134.00
SP,AGUAS DE LINDOIA,66.00
SP,SUMARE,112.00
SP,SAO JOSE DOS CAMPOS,44.00
SP,ARACARIGUAMA,44.00
SP,DIADEMA,145.00
SP,SAO BERNARDO DO CAMPO,22.00
SP,DRACENA,22.00
SP,DRACENA,22.00
SP,SAO PAULO,44.00
SP,PIRAJU,90.00
SP,ITAQUAQUECETUBA,68.00
SP,SAO PAULO,134.00
SP,SAO PAULO,112.00
SP,SAO PAULO,134.00
SP,PRAIA GRANDE,134.00
SP,AMERICANA,44.00
SP,SAO PAULO,134.00
SP,RIBEIRAO PRETO,66.00
SP,GUARUJA,134.00
SP,DIADEMA,90.00
TO,PALMAS,112.00
TO,PALMAS,68.00
TO,BREJINHO DE NAZARE,68.00
TO,PALMAS,167.00
TO,GUARAI,44.00
TO,ARAGUAINA,66.00
TO,TALISMA,90.00
TO,ARAGUACU,22.00
TO,BARROLANDIA,112.00
TO,ARAGUAINA,66.00
